timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1773878098359,43,HTTP Request,200,OK,Stress Test 1-253,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878098379,44,HTTP Request,200,OK,Stress Test 1-254,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878098397,44,HTTP Request,200,OK,Stress Test 1-255,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878098418,43,HTTP Request,200,OK,Stress Test 1-256,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878098438,45,HTTP Request,200,OK,Stress Test 1-257,text,true,,197,121,3,3,http://54.159.81.233:8080/match,45,0,22
1773878098461,43,HTTP Request,200,OK,Stress Test 1-258,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878098479,42,HTTP Request,200,OK,Stress Test 1-259,text,true,,197,121,3,3,http://54.159.81.233:8080/match,42,0,21
1773878098498,43,HTTP Request,200,OK,Stress Test 1-260,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878098518,43,HTTP Request,200,OK,Stress Test 1-261,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878098538,43,HTTP Request,200,OK,Stress Test 1-262,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878098559,44,HTTP Request,200,OK,Stress Test 1-263,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878098578,44,HTTP Request,200,OK,Stress Test 1-264,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878098598,43,HTTP Request,200,OK,Stress Test 1-265,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,22
1773878098619,45,HTTP Request,200,OK,Stress Test 1-266,text,true,,197,121,3,3,http://54.159.81.233:8080/match,45,0,22
1773878098638,43,HTTP Request,200,OK,Stress Test 1-267,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878098659,45,HTTP Request,200,OK,Stress Test 1-268,text,true,,197,121,3,3,http://54.159.81.233:8080/match,45,0,22
1773878098680,43,HTTP Request,200,OK,Stress Test 1-269,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878098698,44,HTTP Request,200,OK,Stress Test 1-270,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878098718,43,HTTP Request,200,OK,Stress Test 1-271,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878098738,43,HTTP Request,200,OK,Stress Test 1-272,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878098759,43,HTTP Request,200,OK,Stress Test 1-273,text,true,,197,121,2,2,http://54.159.81.233:8080/match,43,0,21
1773878098780,43,HTTP Request,200,OK,Stress Test 1-274,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878098803,46,HTTP Request,200,OK,Stress Test 1-275,text,true,,197,121,3,3,http://54.159.81.233:8080/match,46,0,23
1773878098818,45,HTTP Request,200,OK,Stress Test 1-276,text,true,,197,121,3,3,http://54.159.81.233:8080/match,45,0,22
1773878098838,43,HTTP Request,200,OK,Stress Test 1-277,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878098858,43,HTTP Request,200,OK,Stress Test 1-278,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878098879,45,HTTP Request,200,OK,Stress Test 1-279,text,true,,197,121,3,3,http://54.159.81.233:8080/match,45,0,21
1773878098899,43,HTTP Request,200,OK,Stress Test 1-280,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878098918,44,HTTP Request,200,OK,Stress Test 1-281,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,21
1773878098938,43,HTTP Request,200,OK,Stress Test 1-282,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878098958,43,HTTP Request,200,OK,Stress Test 1-283,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878098980,44,HTTP Request,200,OK,Stress Test 1-284,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,21
1773878098999,44,HTTP Request,200,OK,Stress Test 1-285,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878099019,43,HTTP Request,200,OK,Stress Test 1-286,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099038,44,HTTP Request,200,OK,Stress Test 1-287,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099058,45,HTTP Request,200,OK,Stress Test 1-288,text,true,,197,121,3,3,http://54.159.81.233:8080/match,45,0,22
1773878099078,45,HTTP Request,200,OK,Stress Test 1-289,text,true,,197,121,3,3,http://54.159.81.233:8080/match,45,0,22
1773878099098,45,HTTP Request,200,OK,Stress Test 1-290,text,true,,197,121,3,3,http://54.159.81.233:8080/match,45,0,22
1773878099118,43,HTTP Request,200,OK,Stress Test 1-291,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099139,43,HTTP Request,200,OK,Stress Test 1-292,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099158,43,HTTP Request,200,OK,Stress Test 1-293,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099178,44,HTTP Request,200,OK,Stress Test 1-294,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878099198,43,HTTP Request,200,OK,Stress Test 1-295,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099218,45,HTTP Request,200,OK,Stress Test 1-296,text,true,,197,121,3,3,http://54.159.81.233:8080/match,45,0,22
1773878099238,44,HTTP Request,200,OK,Stress Test 1-297,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878099259,44,HTTP Request,200,OK,Stress Test 1-298,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878099278,44,HTTP Request,200,OK,Stress Test 1-299,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878099298,44,HTTP Request,200,OK,Stress Test 1-300,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878099318,43,HTTP Request,200,OK,Stress Test 1-301,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099338,43,HTTP Request,200,OK,Stress Test 1-302,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099359,43,HTTP Request,200,OK,Stress Test 1-303,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099379,45,HTTP Request,200,OK,Stress Test 1-304,text,true,,197,121,3,3,http://54.159.81.233:8080/match,45,0,22
1773878099398,43,HTTP Request,200,OK,Stress Test 1-305,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099418,43,HTTP Request,200,OK,Stress Test 1-306,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099438,43,HTTP Request,200,OK,Stress Test 1-307,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099458,44,HTTP Request,200,OK,Stress Test 1-308,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878099480,45,HTTP Request,200,OK,Stress Test 1-309,text,true,,197,121,3,3,http://54.159.81.233:8080/match,45,0,22
1773878099499,44,HTTP Request,200,OK,Stress Test 1-310,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878099519,43,HTTP Request,200,OK,Stress Test 1-311,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099539,43,HTTP Request,200,OK,Stress Test 1-312,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099559,43,HTTP Request,200,OK,Stress Test 1-313,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099579,44,HTTP Request,200,OK,Stress Test 1-314,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,21
1773878099598,44,HTTP Request,200,OK,Stress Test 1-315,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878099618,44,HTTP Request,200,OK,Stress Test 1-316,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,21
1773878099640,43,HTTP Request,200,OK,Stress Test 1-317,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099660,44,HTTP Request,200,OK,Stress Test 1-318,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878099679,47,HTTP Request,200,OK,Stress Test 1-319,text,true,,197,121,3,3,http://54.159.81.233:8080/match,47,0,24
1773878099699,44,HTTP Request,200,OK,Stress Test 1-320,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878099718,45,HTTP Request,200,OK,Stress Test 1-321,text,true,,197,121,3,3,http://54.159.81.233:8080/match,45,0,23
1773878099738,44,HTTP Request,200,OK,Stress Test 1-322,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878099758,43,HTTP Request,200,OK,Stress Test 1-323,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,22
1773878099779,43,HTTP Request,200,OK,Stress Test 1-324,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099800,44,HTTP Request,200,OK,Stress Test 1-325,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,21
1773878099820,44,HTTP Request,200,OK,Stress Test 1-326,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878099838,44,HTTP Request,200,OK,Stress Test 1-327,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878099859,43,HTTP Request,200,OK,Stress Test 1-328,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,21
1773878099878,45,HTTP Request,200,OK,Stress Test 1-329,text,true,,197,121,3,3,http://54.159.81.233:8080/match,45,0,22
1773878099899,44,HTTP Request,200,OK,Stress Test 1-330,text,true,,197,121,3,3,http://54.159.81.233:8080/match,44,0,22
1773878099920,43,HTTP Request,200,OK,Stress Test 1-331,text,true,,197,121,3,3,http://54.159.81.233:8080/match,43,0,22
1773878099939,45,HTTP Request,200,OK,Stress Test 1-332,text,true,,197,121,3,3,http://54.159.81.233:8080/match,45,0,22
1773878099958,45,HTTP Request,200,OK,Stress Test 1-333,text,true,,197,121,3,3,http://54.159.81.233:8080/match,45,0,23
